HouseholdID	MPAID	SettlementID	InterviewYear	YearsResident	TimeMarket	PaternalEthnicity	Religion	PrimaryLivelihood	SecondaryLivelihood	TertiaryLivelihood	FreqFish	FreqSaleFish	PercentIncomeFish	FreqEatFish	PercentProteinFish	MajorFishTechnique	EconomicStatusTrend	AssetCar	AssetTruck	AssetCarTruck	AssetBicycle	AssetMotorcycle	AssetBoatNoMotor	AssetBoatOutboard	AssetBoatInboard	AssetLandlinePhone	AssetCellPhone	AssetPhoneCombined	AssetTV	AssetRadio	AssetStereo	AssetCD	AssetDVD	AssetEntertain	AssetSatellite	AssetGenerator	CookingFuel	FSNotEnough	FSDidNotLast	FSBalancedDiet	FSAdultSkip	FSFreqAdultSkip	FSEatLess	FSHungry	FSChildPortion	FSLowCostFood	FSChildSkip	FSFreqChildSkip	FSNoMealChild	RightsAccess	RightsHarvest	RightsManage	RightsExclude	RightsTransfer	SocialConflict	MarineGroup	OtherGroup	PlaceHappy	PlaceFavourite	PlaceMiss	PlaceBest	PlaceFishHere	PlaceBeMyself	Baseline_t2_pairs
2033	5	68	2012	54	3	biak	1	1	2	3	3	1	1	3	4	1	3	0	0	0	0	0	1	1	0	2	0	2	1	1	0	0	0	1	1	1	3	2	3	2	1	3	0	0	0	2	0	994	3	1	1	0	0	0	5	1	1	4	4	5	4	3	4	0
2032	5	68	2012	28	3	Biak	1	3	1	998	5	2	4	5	4	1	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	3	2	2	2	0	994	1	0	0	2	0	994	3	1	1	0	0	0	3	0	1	5	4	5	4	3	4	4292
2031	5	68	2012	7	1	Biak	1	7	998	998	994	994	994	994	994	994	2	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	3	3	3	3	0	994	0	0	998	998	998	994	998	1	0	0	0	0	3	0	1	4	4	5	4	998	4	0
2030	5	68	2012	56	3	Biak	1	1	3	998	4	2	3	4	4	1	2	0	0	0	0	0	1	1	0	8	0	8	0	0	0	0	0	0	0	0	3	2	3	2	1	3	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	5	4	5	4	3	4	4243
2029	3	85	2012	46	6	Mayrasi	1	1	2	998	994	994	994	994	994	994	2	0	0	0	0	0	1	0	0	1	0	1	1	0	2	0	1	3	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	998	0	0	4	4	4	4	4	4	4457
2028	3	91	2012	9	2	Serui	1	1	3	998	4	3	2	4	4	1	3	0	0	0	0	0	0	1	0	4	0	4	1	0	3	0	1	4	0	0	3	3	2	1	1	2	1	0	0	2	0	994	3	1	1	0	0	0	998	0	0	5	4	4	4	4	4	0
2027	3	91	2012	8	1.5	Kambrauw	1	996	996	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	2	1	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	998	0	0	5	5	5	5	998	3	0
2026	3	91	2012	41	1.5	Kambrauw	1	1	3	998	3	3	3	3	4	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	3	0	0	3	2	2	2	0	994	0	1	0	3	0	994	3	1	1	0	0	0	998	0	1	2	2	2	2	998	2	0
2025	3	91	2012	1	1	Ambon	1	996	3	1	4	1	1	4	4	1	3	0	0	0	0	1	0	1	0	4	0	4	1	1	4	0	1	6	1	1	2	2	3	2	1	2	0	0	0	2	1	2	3	1	0	0	0	0	998	0	1	4	4	4	4	998	4	4385
2024	3	91	2012	48	1.5	Kambrauw	1	1	3	998	4	2	2	4	4	1	4	0	0	0	0	0	1	1	0	2	0	2	0	1	4	0	0	5	0	0	3	2	2	2	1	3	1	1	1	2	0	994	3	1	1	1	0	1	998	0	1	3	3	2	3	2	4	0
2023	3	91	2012	39	0.5	Kambrauw	1	1	996	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	3	2	0	994	0	0	998	998	998	994	998	1	0	0	0	0	998	0	1	4	4	4	4	4	4	0
2022	3	91	2012	68	1.5	Oburau	1	1	3	996	4	4	2	4	4	2	2	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	3	3	2	2	1	1	1	0	998	998	998	994	998	1	0	0	0	0	998	0	0	4	4	4	4	998	4	0
2021	3	91	2012	6	1.5	Oburau	1	7	3	1	4	4	3	5	4	1	3	0	0	0	0	0	0	1	0	1	0	1	1	0	3	0	1	4	0	1	3	2	2	2	1	3	1	0	1	1	0	994	3	1	1	0	0	0	998	0	1	4	4	4	4	4	4	4378
2020	3	91	2012	12	1	Baham	1	1	996	3	3	3	2	3	4	2	2	0	0	0	1	2	0	1	0	2	0	2	1	0	2	1	0	3	0	2	2	2	2	2	0	994	0	0	0	3	0	994	3	1	1	1	0	0	998	0	1	4	4	4	4	4	4	0
2019	3	91	2012	7	1	Manado	1	996	998	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	3	3	3	2	1	3	0	0	0	3	0	994	3	1	0	0	0	0	998	0	1	4	4	4	4	998	4	4381
2018	3	88	2012	72	1.5	Mayrasi	1	1	3	998	4	1	1	4	4	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	2	1	1	3	3	3	1	0	994	0	0	0	3	0	994	3	1	0	0	0	0	998	0	0	3	3	3	4	4	4	3958
2017	3	88	2012	2	0.5	Buton	1	4	996	3	4	1	1	5	4	1	3	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	1	1	0	1	3	3	3	3	0	994	0	0	998	998	998	994	998	1	1	0	0	0	998	0	1	4	4	4	4	4	4	0
2016	3	85	2012	34	3	Mayrasi	1	1	3	7	4	1	1	4	4	1	3	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	998	0	1	4	5	995	5	3	4	0
2015	3	85	2012	5	5	Mayrasi	1	1	996	3	4	1	1	4	5	1	2	0	0	0	0	0	2	0	0	1	0	1	0	1	2	0	0	3	0	0	3	1	2	1	1	2	0	1	1	1	1	1	3	1	1	1	1	0	4	0	1	2	4	2	4	4	4	4458
2014	3	85	2012	1	4	Mayrasi	1	7	996	1	994	994	994	994	994	994	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	2	2	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	4	0	1	4	4	5	4	4	5	0
2013	3	85	2012	16	8	Mayrasi	1	1	996	3	1	1	1	4	4	1	3	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	1	5	0	0	3	3	3	1	0	994	0	0	0	3	0	994	0	1	0	0	0	0	998	0	1	4	3	4	4	5	5	4460
2012	3	89	2012	14	2	Timor (NTT)	1	1	996	996	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	1	0	0	998	0	1	4	4	4	4	4	4	0
2011	3	89	2012	22	1	Mayrasi	1	1	3	998	4	1	2	3	4	1	3	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	3	0	0	3	3	1	1	0	994	1	1	1	1	1	1	3	1	1	0	0	0	998	0	0	4	4	3	4	5	5	4471
2010	3	89	2012	34	1.5	Mayrasi	1	1	998	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	1	1	3	0	1	0	3	0	994	3	1	0	0	0	0	998	0	1	4	4	3	997	997	997	4479
2009	3	89	2012	40	1	Mayrasi	1	1	4	996	994	994	994	994	994	994	4	0	0	0	0	0	3	2	0	4	0	4	1	0	4	0	1	5	0	0	3	3	2	1	0	994	0	0	0	2	1	2	0	1	0	0	0	0	998	0	0	4	4	4	4	3	4	0
2008	3	89	2012	38	1	Mayrasi	1	1	3	4	4	2	2	4	4	2	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	3	3	3	1	0	994	0	0	1	1	0	994	3	1	1	0	0	0	3	0	1	3	3	4	3	4	4	4473
2007	3	91	2012	8	1.5	Oburau	1	1	7	996	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3	1	1	1	1	2	1	1	1	2	0	994	3	1	0	0	0	0	998	0	0	2	4	2	4	2	2	0
2006	3	91	2012	46	1.5	Oburau	1	1	3	998	1	1	1	3	2	998	4	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	4	0	1	3	3	2	2	1	3	1	0	0	3	0	994	3	1	0	0	0	0	998	0	0	4	4	4	4	4	4	0
2005	3	88	2012	48	0.75	Mayrasi	1	1	3	998	1	1	1	3	4	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	3	2	3	1	1	1	1	0	1	3	0	994	3	1	0	0	0	0	3	0	1	5	5	4	5	4	5	3961
2004	3	88	2012	60	1.75	Mayrasi	1	1	3	998	4	3	2	4	4	1	3	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	1	3	0	0	3	1	1	2	1	1	1	0	1	2	0	994	3	1	0	1	1	0	998	0	0	4	997	3	4	4	4	0
2003	5	66	2012	9	5	BIAK	1	1	3	998	4	1	1	3	4	1	5	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	3	0	1	3	2	2	1	1	3	1	1	1	2	1	3	3	1	1	1	1	1	4	0	1	3	2	4	4	4	4	0
2002	5	66	2012	30	4	BIAK	1	1	3	7	4	2	2	5	4	1	4	0	0	0	0	1	2	1	0	1	0	1	1	0	0	2	1	3	0	1	3	3	3	2	0	994	0	0	0	0	0	994	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	4214
2001	5	66	2012	36	5	BIAK	1	1	3	998	3	1	1	3	5	1	3	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	2	1	1	3	2	2	1	0	994	1	1	0	2	0	994	3	1	1	1	1	0	3	0	1	4	4	4	4	4	4	4206
2000	5	66	2012	30	5	BIAK	1	1	3	998	3	3	2	3	2	1	2	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	3	1	1	3	1	1	2	0	994	1	1	0	3	0	994	3	1	1	1	1	0	3	0	1	4	4	4	4	4	4	0
1999	5	66	2012	69	5	BIAK	1	1	3	998	1	1	1	3	2	1	2	0	0	0	0	0	2	1	1	0	0	0	0	1	1	1	0	3	1	1	3	1	1	1	1	994	0	1	998	998	998	998	998	1	0	1	1	0	3	0	1	4	4	4	4	4	4	0
1998	5	66	2012	34	3	BIAK	1	1	3	998	2	1	2	4	2	1	2	0	0	0	0	2	0	2	0	1	0	1	1	0	1	1	0	2	1	0	3	1	1	1	0	994	1	1	1	1	0	994	3	1	1	1	1	998	998	0	1	4	4	4	4	4	4	0
1997	5	66	2012	47	3	BIAK	1	1	3	998	5	5	2	5	4	1	4	0	0	0	0	0	1	2	0	0	0	0	1	0	1	0	0	1	0	1	3	2	2	2	0	994	0	0	0	3	0	994	994	1	1	1	1	1	5	0	1	4	5	5	4	4	4	0
1996	5	66	2012	30	3	BIAK	1	1	2	3	4	1	1	4	4	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	1	3	3	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	0	1	4	4	5	4	4	4	0
1995	5	66	2012	11	3	BIAK	1	7	1	3	3	2	2	4	4	1	3	0	0	0	0	0	1	3	0	0	0	0	0	1	1	1	0	3	0	1	3	2	3	2	0	994	1	1	0	2	1	2	2	1	0	0	0	0	3	0	1	4	4	5	4	4	4	0
1994	5	66	2012	15	5	SERAM	1	1	3	7	1	1	1	5	4	1	4	0	0	0	0	0	0	1	0	2	0	2	1	1	1	2	1	5	1	1	2	2	3	2	0	994	0	0	0	3	0	994	3	1	0	1	0	0	3	0	1	4	5	5	5	4	4	0
1993	5	66	2012	36	4	BIAK	1	1	3	998	1	1	1	4	4	1	2	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	3	1	3	2	1	2	0	0	0	3	0	994	3	1	1	1	1	0	3	0	1	3	3	4	4	4	4	0
1992	5	66	2012	39	7	BIAK	1	1	3	998	4	1	2	2	2	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	1	1	1	998	998	998	998	998	1	1	1	0	0	3	0	1	5	4	3	3	3	3	0
1991	5	66	2012	37	5	BIAK	1	1	3	998	5	3	4	4	4	1	4	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	3	3	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	5	0	1	4	5	5	4	3	4	4216
1990	5	66	2012	32	6	BIAK	1	1	3	998	3	1	1	5	4	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	3	2	3	2	0	994	0	0	0	2	0	994	3	1	1	1	0	0	3	0	1	5	4	5	4	3	4	4223
1989	5	66	2012	9	2	BIAK	1	2	1	998	998	998	998	998	998	998	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	3	2	2	2	0	994	1	0	1	2	1	2	3	1	0	0	0	0	3	0	1	5	4	4	4	4	4	0
1988	5	66	2012	41	4	BIAK	1	1	3	998	4	2	4	4	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	1	2	1	1	1	2	0	994	3	1	1	1	1	0	3	0	1	4	3	3	4	2	4	4215
1987	5	66	2012	42	5	BIAK	1	1	3	998	4	1	1	4	4	1	4	0	0	0	1	0	2	1	1	0	0	0	1	1	1	1	0	3	1	1	3	2	2	2	0	994	1	1	998	998	998	998	998	1	1	1	1	0	3	0	0	4	4	4	4	2	2	0
1986	5	66	2012	32	5	BIAK	1	1	3	2	1	1	2	3	3	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	994	1	1	1	1	0	994	3	1	1	1	1	0	997	1	1	4	4	4	4	4	4	0
1985	5	66	2012	31	6	BIAK	1	1	3	998	3	1	1	4	5	1	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	3	2	2	2	0	994	1	1	0	1	0	994	1	1	1		0	0	3	0	1	4	4	4	4	2	2	4202
1984	5	66	2012	29	5	BIAK	1	1	3	998	2	1	1	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	2	1	1	1	1	0	994	3	1	1	1	1	0	3	0	1	4	4	4	2	2	997	4222
1983	5	74	2012	40	2	TEPIN	1	996	996	996	994	994	994	994	994	994	4	0	0	0	1	0	0	1	0	4	0	4	1	1	1	1	1	4	1	1	3	3	3	2	0	994	0	0	0	2	0	994	3	1	0	1	1	0	3	0	1	4	5	4	4	3	4	4553
1982	5	74	2012	63	3	MOEY	1	1	998	998	994	994	994	994	994	994	3	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	3	2	3	2	1	3	0	0	1	2	0	994	3	1	0	0	0	0	3	0	1	5	4	5	4	3	4	0
1981	5	74	2012	53	2	TEPIN	1	1	3	998	4	2	2	4	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	2	0	994	0	0	998	998	998	998	998	1	1	1	1	0	3	0	1	4	4	4	4	5	4	0
1980	5	74	2012	49	2	TEPIN	1	1	998	998	994	994	994	994	994	994	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	1	3	2	2	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	0
1979	5	74	2012	18	2	TOBELO	1	1	998	998	994	994	994	994	994	994	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	1	2	1	2	1	1	0	2	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	0
1978	5	74	2012	53	4	TEPING	1	1	3	998	3	1	1	4	4	1	3	0	0	0	0	0	1	1	0	3	0	3	1	2	3	1	1	7	1	1	3	3	3	3	0	994	0	0	998	998	998	998	998	1	0	1	1	0	3	0	1	4	4	4	4	2	4	4566
1977	5	74	2012	33	2	TEPIN	1	2	2	998	3	1	1	4	4	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3	2	2	2	1	2	1	1	0	2	1	2	3	1	1	1	1	0	3	0	1	4	4	4	4	4	4	4550
1976	5	74	2012	37	3	TEPIN	1	1	998	998	994	994	994	994	994	994	4	0	0	0	0	0	1	2	0	5	0	5	1	2	0	1	1	4	1	3	3	3	3	3	0	994	0	0	0	2	0	994	3	1	0	1	1	0	3	0	1	4	4	4	4	4	4	4552
1975	5	74	2012	72	2	TEPIN	1	1	3	998	3	1	1	4	4	1	4	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	2	0	1	3	2	2	2	1	1	1	1	0	2	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	0
1974	5	74	2012	61	2	TEPIN	1	1	3	998	3	1	1	4	4	1	3	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	2	0	0	3	2	2	2	1	2	1	1	0	2	0	994	3	1	1	1	1	0	3	0	1	4	4	4	4	4	4	4578
1973	5	74	2012	37	4	TEPIN	1	2	1	998	994	994	994	994	994	994	3	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	4	1	1	3	2	3	2	0	994	0	0	1	2	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	3	4	0
1972	5	74	2012	49	2	TEPIN	1	2	3	1	5	1	1	5	4	1	3	0	0	0	0	0	1	2	0	3	0	3	1	1	0	1	1	3	0	1	3	2	3	2	1	3	0	0	1	2	0	994	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	4581
1971	5	74	2012	25	4	TEPIN	1	996	1	3	4	1	1	5	4	1	3	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	4	0	1	3	2	3	2	1	3	0	0	1	2	0	994	3	1	1	1	1	0	5	0	1	4	4	4	4	5	4	4573
1970	5	74	2012	33	2	TEPIN	1	1	2	998	994	994	994	994	994	994	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	2	1	2	0	0	1	2	0	994	3	1	0	0	0	0	3	0	1	5	5	4	4	3	4	0
1969	5	74	2012	26	2	KONDA	1	1	2	3	3	4	3	4	4	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	2	1	2	1	0	1	2	0	994	3	1	1	1	1	0	3	0	1	3	5	4	4	4	4	0
1968	5	74	2012	35	3	TEPIN	1	1	2	996	994	994	994	994	994	994	4	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	3	1	1	3	3	0	0	2	994		995	1	0	1		1	0	995	995	0	994	995	0	1	4	4	4	4	3	4	0
1967	5	74	2012	53	3	TRPIN	1	1	3	998	4	2	4	5	4	1	3	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	4	0	1	3	1	3	2	1	2	1	0	1	2	0	994	3	1	1	1	1	0	3	0	1	5	4	4	4	5	4	4562
1966	5	74	2012	8	2	AMBON	1	7	3	998	4	1	1	4	4	1	4	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	3	3	3	2	0	994	0	0	998	998	998	998	998	995	1	1	1	0	3	0	1	4	4	4	4	4	4	0
1965	5	74	2012	26	2	TEPIN	1	1	3	998	3	1	1	4	4	1	4	0	0	0	0	0	1	1	0	4	0	4	1	0	1	1	1	3	0	1	3	2	2	2	1	2	1	1	0	2	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	0
1964	5	74	2012	55	3	TEPIN	1	1	3	998	5	1	1	4	4	1	4	0	0	0	0	0	3	1	0	2	0	2	2	2	3	1	1	7	1	2	3	3	3	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	3	0	1	4	4	4	4	4	4	0
1963	5	74	2012	50	2	KEY BESAR	1	1	998	998	994	994	994	994	994	994	3	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	3	0	1	3	2	3	2	0	994	0	0	998	998	998	998	998	1	0	0	0	0	3	0	1	4	4	5	4	3	3	0
1962	3	95	2012	6	2	Mayrasi	1	1	2	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	1	0	994	0	0	0	2	0	994	3	1	0	0	0	0	998	0	0	4	4	4	4	3	5	0
1961	3	88	2012	36	0.5	Mayrasi	1	1	4	3	4	4	2	4	4	1	4	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0	1	3	3	3	3	0	994	0	0	0	3	0	994	3	1	1	1	1	0	998	0	1	4	4	4	4	3	4	3944
1960	3	95	2012	50	3	Mayrasi	1	1	2	3	2	1	1	2	4	1	4	0	0	0	0	0	1	2	0	3	0	3	1	0	2	1	0	3	0	1	3	1	3	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	4	0	1	3	3	4	3	3	3	0
1959	3	95	2012	12	2	Mayrasi	1	1	3	996	2	2	4	2	4	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	3	3	3	3	0	994	0	0	0	3	0	994	3	1	1	1	1	0	4	0	1	3	3	3	3	3	3	4432
1958	3	95	2012	997		Mayrasi	1	1	998	998	994	994	994	994	994	994	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	997	997	997	997	997	994	997	997	997	997	994	997	1	0	997	997	997	997	0	0	997	997	997	997	997	997	0
1957	3	95	2012	37	3	Mayrasi	1	1	996	3	4	1	1	4	4	1	4	0	0	0	0	0	0	1	0	2	0	2	1	0	2	1	1	4	0	0	3	3	3	2	0	994	0	1	0	2	0	994	3	1	1	1	1	0	998	0	1	3	3	3	3	3	3	4429
1956	3	95	2012	12	3	Mayrasi	1	1	996	998	994	994	994	994	994	994	3	0	0	0	0	0	1	0	0	2	0	2	1	0	3	1	1	5	0	1	3	1	1	1	1	2	1	0	0	3	0	994	3	1	0	0	0	0	4	0	1	3	3	3	3	3	4	4417
1955	3	95	2012	17	2	Mayrasi	1	1	998	998	994	994	994	994	994	994	997	0	0	0	0	0	0	0	0	2	0	2	0	1	2	0	0	3	0	0	3	997	1	2	0	994	1	0	1	1	1	1	3	1	0	0	0	0	998	0	0	4	3	999	4	4	4	0
1954	3	95	2012	45	4	Mayrasi	1	1	3	996	4	1	1	4	4	1	2	0	0	0	0	0	4	2	0	1	0	1	1	0	1	1	0	2	0	1	3	3	3	2	1	1	0	0	0	3	0	994	3	1	1	1	1	0	998	0	1	3	4	4	4	4	4	0
1953	3	95	2012	4	6	Buton	2	996	7	3	4	1	1	4	4	1	4	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	3	1	2	1	1	2	1	0	0	1	0	994	3	1	1	0	0	0	4	0	0	4	4	4	4	4	3	0
1952	3	95	2012	56	3	Mayrasi	1	1	2	3	3	5	3	4	4	1	4	0	0	0	0	0	1	1	0	1	0	1	1	0	2	1	1	4	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	998	0	0	4	3	3	3	3	3	4430
1951	5	74	2012	33	3	FIAWAT (SAMATE)	1	3	1	998	4	3	4	4	4	1	4	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	3	0	1	3	2	3	2	0	998	1	0	0	2	0	998	3	1	1	1	1	0	3	1	1	4	4	5	4	3	4	4575
1950	5	74	2012	32	4	TEPIN	1	1	2	3	4	2	2	5	4	1	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	2	3	2	0	994	0	0	998	998	998	998	998	1	1	0	0	0	5	0	1	4	4	5	4	4	4	0
1949	5	74	2012	17	3	WAYOLCI (ALMAHERA)	1	1	3	996	3	2	4	4	4	1	4	0	0	0	0	0	1	0	0	2	0	2	1	1	0	1	1	3	0	1	3	2	3	2	1	3	1	0	0	2	0	998	3	1	1	0	0	0	5	0	1	4	4	5	4	3	3	0
1948	5	74	2012	36	1	TEPIN	1	3	1	998	4	4	4	5	4	1	3	0	0	0	0	0	2	1	0	0	0	0	1	1	1	1	0	3	0	1	3	2	3	2	1	3	0	0	1	2	0	994	3	1	1	1	0	0	3	0	1	4	4	5	4	3	4	0
1947	5	74	2012	26	3	TEPIN	1	1	2	3	4	2	2	5	4	1	3	0	0	0	0	0	2	2	0	3	0	3	1	0	0	1	1	2	1	1	3	1	3	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	3	0	1	4	4	5	4	3	3	4567
1946	5	74	2012	28	2	MOI	1	1	2	3	4	1	1	4	4	1	4	0	0	0	0	0	4	1	0	4	0	4	1	1	1	1	1	4	0	2	3	2	3	2	1	3	1	0	1	2	0	994	3	1	1	1	0	0	5	0	1	4	4	5	995	3	4	4565
1945	5	74	2012	20	2	TEPIN	1	1	3	998	4	2	2	4	4	1	4	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	3	1	2	2	1	1	1	0	1	2	0	998	3	1	1	1	1	0	3	0	1	4	3	5	3	4	4	0
1944	5	74	2012	59	3	MOI	1	1	3	998	3	3	2	4	4	1	2	0	0	0	0	0	3	1	0	2	0	2	1	0	0	1	0	1	0	1	3	2	3	2	1	3	1	0	1	2	1	3	3	1	1	1	1	1	3	0	1	4	4	5	4	4	4	4577
1943	5	74	2012	62	2	TEPIN	1	1	3	998	4	1	1	4	4	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	1	1	1	0	0	1	0	994	3	1	1	1	1	0	3	0	1	4	4	5	4	3	3	0
1942	5	74	2012	55	2	TEPIN SALAWATI	1	7	2	1	994	994	994	994	994	994	3	0	0	0	0	0	3	1	0	5	0	5	1	2	1	1	0	4	1	1	3	2	3	2	0	994	0	0	998	998	998	998	998	1	0	1	1	1	3	0	1	4	4	4	4	2	4	4572
1941	5	74	2012	33	2	BIAK ASBAKEN	1	1	3	998	5	4	1	5	4	1	3	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	3	2	2	2	1	2	1	0	1	2	1	2	3	1	1	1	1	0	3	0	1	4	4	4	4	4	3	4570
1940	5	74	2012	56	1	TEPIN	1	1	3	998	5	1	1	5	4	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	1	1	2	1	3	2	1	1	1	0	0	3	0	1	4	4	4	4	4	4	0
1939	5	74	2012	32	3	BIAK	1	996	3	1	5	4	2	5	4	1	2	0	0	0	0	1	0	0	0	1	0	1	1	1	4	1	1	7	0	1	3	2	2	2	1	2	0	0	0	2	0	994	3	1	1	1	0	0	3	0	1	4	4	4	4	4	4	0
1938	5	74	2012	40	2	TEPIN	1	2	3	1	4	1	1	5	4	1	4	0	0	0	0	0	1	0	0	2	0	2	0	0	2	1	1	4	0	0	3	2	2	2	0	2	1	0	0	2	0	994	3	1	1	1	1	0	3	0	1	4	4	4	3	3	3	4551
1937	5	74	2012	54	3	TEPIN	1	1	3	996	4	1	1	5	4	1	3	0	0	0	0	0	2	1	1	2	0	2	1	2	2	1	0	5	0	1	3	2	2	2	1	2	1	0	0	2	0	994	3	1	1	1	1	0	3	0	1	4	4	4	3	3	4	0
1936	5	74	2012	38	2	TEPIN	1	1	996	3	4	3	2	4	4	1	4	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	4	0	1	3	2	3	2	1	3	1	0	0	2	0	994	2	1	1	1	1	0	3	0	1	4	4	3	4	3	4	4579
